Orthogroup	Panther_annotation
OG0020076	 UPF0160 PROTEIN MYG1 MITOCHONDRIAL
OG0020087	 NO HIT
OG0020097	 IRE1-RELATED
OG0020098	 HILLARIN
OG0020099	 NO HIT
OG0020101	 RETINITIS PIGMENTOSA GTPASE REGULATOR A-RELATED
OG0020106	 NO HIT
OG0020108	 STANNIOCALCIN PROTEIN-LIKE PROTEIN
OG0020112	 GH16244P-RELATED
OG0020113	 NO HIT
OG0020115	 NO HIT
OG0020118	 NO HIT
OG0020124	 UNCHARACTERIZED
OG0020125	 TRACE AMINE-ASSOCIATED RECEPTOR 19N
OG0020134	 REVERSE TRANSCRIPTASE
OG0020135	 LOCATION OF VULVA DEFECTIVE 1
OG0020137	 ZGC:194887
OG0020141	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0020142	 INOSITOL-REQUIRING ENZYME-1
OG0020148	 SUBFAMILY NOT NAMED
OG0020265	 NO HIT
OG0020346	 SI:CH73-281K2.5
OG0020359	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0020374	 HEPATOCYTE GROWTH FACTOR ACTIVATOR
OG0020376	 NO HIT
OG0020384	 NO HIT
OG0020392	 NO HIT
OG0020395	 CPG BINDING PROTEIN
OG0020398	 CRUMBS FAMILY MEMBER
OG0020418	 SUBFAMILY NOT NAMED
OG0020428	 SUBFAMILY NOT NAMED
OG0020585	 SUBFAMILY NOT NAMED
OG0020866	 SELENOPROTEIN O
OG0020907	 RH04535P
OG0020926	 SIMILAR TO HYPOTHETICAL PROTEIN MGC34837
OG0020927	 SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 4C1
OG0020962	 SUBFAMILY NOT NAMED
OG0020978	 NO HIT
OG0020985	 NO HIT
OG0020992	 STERILE20-LIKE KINASE ISOFORM B-RELATED
OG0020995	 CHOLINESTERASE
OG0021022	 NO HIT
OG0021050	 SI:DKEY-12E7.1
OG0021062	 NO HIT
OG0021072	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0021075	 BAND 4.1-LIKE PROTEIN 3
OG0021090	 SI:CH211-201H21.5-RELATED
OG0021096	 CTX-RELATED TYPE I TRANSMEMBRANE PROTEIN
OG0021174	 RNA-BINDING PROTEIN 19-RELATED
OG0021177	 ZINC FINGER PROTEIN
OG0021205	 PHOSPHATIDYLINOSITOL 4-KINASE TYPE 2-ALPHA
OG0021212	 DENN DOMAIN-CONTAINING PROTEIN 3
OG0021277	 FRIEND LEUKEMIA INTEGRATION 1 TRANSCRIPTION FACTOR
OG0021338	 PUTATIVE-RELATED
OG0021379	 SUBFAMILY NOT NAMED
OG0021382	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE
OG0021394	 NO HIT
OG0021485	 TONSOKU-LIKE PROTEIN
OG0021550	 NO HIT
OG0021554	 COPINE-8
OG0021556	 CALCIUM/CALMODULIN DEPENDENT PROTEIN KINASE IV
OG0021558	 UREA ACTIVE TRANSPORTER
OG0021559	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A-LIKE PROTEIN
OG0021573	 U5 SMALL NUCLEAR RIBONUCLEOPROTEIN 200 KDA HELICASE
OG0021576	 NO HIT
OG0021602	 SUBFAMILY NOT NAMED
OG0021640	 OS12G0596101 PROTEIN
OG0021687	 SERINE/THREONINE-PROTEIN PHOSPHATASE
OG0021700	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0021711	 UNCHARACTERIZED
OG0021721	 NO HIT
OG0021723	 NO HIT
OG0021725	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0021728	 AGAP006153-PA
OG0021729	 RE23625P
OG0021736	 NO HIT
OG0021739	 NO HIT
OG0021740	 SUBFAMILY NOT NAMED
OG0021745	 WD REPEAT-CONTAINING PROTEIN 55
OG0021751	 NO HIT
OG0021774	 NO HIT
OG0021785	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C
OG0021799	 FMRFAMIDE RECEPTOR-RELATED
OG0021811	 NO HIT
OG0021829	 SUBFAMILY NOT NAMED
OG0021830	 NO HIT
OG0021831	 NO HIT
OG0021836	 CYSTATIN
OG0021850	 NO HIT
OG0021854	 T-CELL IMMUNOGLOBULIN AND MUCIN DOMAIN-CONTAINING PROTEIN 4
OG0021858	 SUBFAMILY NOT NAMED
OG0021859	 NO HIT
OG0021873	 NO HIT
OG0021879	 FAMILY NOT NAMED
OG0021880	 NO HIT
OG0021884	 HEAT SHOCK PROTEIN HSP-12.2-RELATED
OG0021890	 NO HIT
OG0021891	 DOUBLESEX-MAB RELATED 11E-RELATED
OG0021895	 SOLUTE CARRIER FAMILY 12 MEMBER 7
OG0021902	 LIPOPOLYSACCHARIDE-INDUCED TUMOR NECROSIS FACTOR-ALPHA FACTOR
OG0021909	 NO HIT
OG0021911	 NO HIT
OG0021916	 NO HIT
OG0021925	 ZINC METALLOPROTEINASE NAS-33
OG0021936	 NO HIT
OG0021941	 NO HIT
OG0021942	 NO HIT
OG0021945	 ZINC FINGER PROTEIN 83
OG0021950	 NO HIT
OG0021952	 ELONGATION FACTOR-LIKE GTPASE 1
OG0021957	 NO HIT
OG0021959	 UROCANATE HYDRATASE
OG0021960	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0021985	 NO HIT
OG0021992	 NO HIT
OG0021994	 FI12009P
OG0021997	 DUAL-SPECIFICITY PROTEIN PHOSPHATASE SDP1-RELATED
OG0022003	 NUCLEOPROTEIN TPR-RELATED
OG0022018	 GUANYLATE CYCLASE
OG0022019	 SUBFAMILY NOT NAMED
OG0022024	 ATILLA ISOFORM B-RELATED-RELATED
OG0022027	 NO HIT
OG0022043	 NOTCH LIGAND FAMILY MEMBER
OG0022044	 NO HIT
OG0022047	 NO HIT
OG0022060	 SUBFAMILY NOT NAMED
OG0022081	 NO HIT
OG0022098	 SOLUTE CARRIER FAMILY 44 MEMBER 1A-RELATED
OG0022108	 FAMILY NOT NAMED
OG0022123	 NO HIT
OG0022132	 NO HIT
OG0022161	 OS10G0105400 PROTEIN
OG0022169	 TRANSPOSON TY3-I GAG-POL POLYPROTEIN-LIKE PROTEIN
OG0022179	 SUBFAMILY NOT NAMED
OG0022187	 SODIUM- AND CHLORIDE-DEPENDENT TAURINE TRANSPORTER
OG0022197	 SUBFAMILY NOT NAMED
OG0022218	 NO HIT
OG0022360	 NO HIT
OG0022368	 NO HIT
OG0022397	 PROTOCADHERIN FAT 1
OG0022399	 NO HIT
OG0022477	 BEN DOMAIN-CONTAINING PROTEIN 6
OG0022493	 SUBFAMILY NOT NAMED
OG0022551	 F-BOX/LRR-REPEAT PROTEIN 7
OG0022595	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0022613	 ISLET CELL AUTOANTIGEN 1
OG0022645	 NO HIT
OG0022695	 ADENYLATE CYCLASE TYPE 3
OG0022713	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0022716	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0022727	 NO HIT
OG0022728	 NO HIT
OG0022729	 BARRIER TO AUTOINTEGRATION FACTOR 2
OG0022733	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0022734	 NO HIT
OG0022737	 NO HIT
OG0022741	 NO HIT
OG0022742	 NO HIT
OG0022748	 NO HIT
OG0022750	 NO HIT
OG0022754	 G-PROTEIN COUPLED RECEPTOR
OG0022758	 POLYCYSTIC KIDNEY DISEASE PROTEIN 1-LIKE 2
OG0022768	 MUCIN-4
OG0022775	 NO HIT
OG0022776	 NO HIT
OG0022785	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0022787	 NO HIT
OG0022788	 NO HIT
OG0022789	 SUBFAMILY NOT NAMED
OG0022791	 NO HIT
OG0022803	 NO HIT
OG0022809	 AGAP013121-PA
OG0022810	 G-PROTEIN COUPLED RECEPTOR
OG0022811	 RIBOSOMAL BIOGENESIS FACTOR
OG0022813	 ZINC FINGER PROTEIN
OG0022820	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0022823	 NO HIT
OG0022830	 SUBFAMILY NOT NAMED
OG0022833	 E3 UBIQUITIN-PROTEIN LIGASE MIB1
OG0022834	 NO HIT
OG0022835	 C-TYPE LECTIN SUPERFAMILY MEMBER
OG0022843	 NO HIT
OG0022844	 MIP08469P
OG0022845	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0022846	 ALPHA-1 2 MANNOSYLTRANSFERASE KTR1
OG0022850	 NO HIT
OG0022851	 FAMILY NOT NAMED
OG0022852	 NO HIT
OG0022857	 SI:DKEY-65L23.2
OG0022858	 NO HIT
OG0022860	 FMRFAMIDE RECEPTOR-RELATED
OG0022861	 NO HIT
OG0022869	 NG5
OG0022874	 SUBFAMILY NOT NAMED
OG0022877	 FAMILY NOT NAMED
OG0022883	 ELASTASE 2-LIKE
OG0022884	 LIGAND-GATED ION CHANNEL
OG0022888	 NO HIT
OG0022901	 NO HIT
OG0022903	 NO HIT
OG0022905	 UNCHARACTERIZED
OG0022906	 FAMILY NOT NAMED
OG0022910	 NO HIT
OG0022911	 SUBFAMILY NOT NAMED
OG0022912	 NICOTINIC ACETYLCHOLINE RECEPTOR SUBUNIT
OG0022915	 ANTITHROMBIN-III
OG0022921	 CLIP-ASSOCIATING PROTEIN 2
OG0022922	 SUBFAMILY NOT NAMED
OG0022927	 PATCHED-RELATED
OG0022928	 SUBFAMILY NOT NAMED
OG0022934	 SERUM AMYLOID A PROTEIN
OG0022939	 NO HIT
OG0022941	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14
OG0022943	 G-PROTEIN COUPLED RECEPTOR
OG0022946	 NO HIT
OG0022947	 NO HIT
OG0022948	 NO HIT
OG0022949	 NO HIT
OG0022954	 NOTCH LIGAND FAMILY MEMBER
OG0022958	 NO HIT
OG0022959	 NO HIT
OG0022962	 NO HIT
OG0022963	 MIP08469P
OG0022969	 FI12009P
OG0022972	 NO HIT
OG0022978	 RECEPTOR-LIKE PROTEIN KINASE ANXUR2
OG0022981	 CHRNA7-FAM7A FUSION PROTEIN-RELATED
OG0022984	 SUBFAMILY NOT NAMED
OG0022989	 SUBFAMILY NOT NAMED
OG0022990	 LOCATION OF VULVA DEFECTIVE 1
OG0022991	 SUBFAMILY NOT NAMED
OG0023007	 NO HIT
OG0023011	 NO HIT
OG0023013	 NO HIT
OG0023016	 NO HIT
OG0023023	 PROTEIN EVA-1
OG0023024	 NO HIT
OG0023025	 NO HIT
OG0023026	 NO HIT
OG0023028	 VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 2
OG0023029	 GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2
OG0023034	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0023037	 NO HIT
OG0023039	 NO HIT
OG0023044	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0023045	 SPLICING FACTOR U2AF 65 KDA SUBUNIT
OG0023053	 WD40 REPEAT DOMAIN 95
OG0023054	 TUMOR-ASSOCIATED CALCIUM SIGNAL TRANSDUCER
OG0023056	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0023059	 NO HIT
OG0023061	 NO HIT
OG0023063	 NO HIT
OG0023064	 NETRIN RECEPTOR UNC5
OG0023068	 GH05177P-RELATED
OG0023071	 NO HIT
OG0023072	 CRUMBS FAMILY MEMBER
OG0023077	 SUBFAMILY NOT NAMED
OG0023078	 NETRIN RECEPTOR UNC-5
OG0023080	 CHRNA7-FAM7A FUSION PROTEIN-RELATED
OG0023084	 SUBFAMILY NOT NAMED
OG0023085	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN
OG0023088	 CELL ADHESION MOLECULE 3
OG0023090	 FAMILY NOT NAMED
OG0023093	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0023094	 SUBFAMILY NOT NAMED
OG0023104	 NO HIT
OG0023105	 NO HIT
OG0023106	 TRANSFERASE PUTATIVE-RELATED
OG0023109	 NO HIT
OG0023110	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0023112	 EXTRACELLULAR SUPEROXIDE DISMUTASE [CU-ZN]
OG0023128	 LEGUMAIN
OG0023249	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN 2
OG0023366	 SUBFAMILY NOT NAMED
OG0023414	 NO HIT
OG0023460	 NO HIT
OG0023461	 NO HIT
OG0023545	 SUBFAMILY NOT NAMED
OG0023575	 PROTEIN LIN-12
OG0023820	 GRB2-ASSOCIATED AND REGULATOR OF MAPK PROTEIN FAMILY MEMBER
OG0024218	 SUBFAMILY NOT NAMED
OG0024229	 CELL DIVISION CYCLE PROTEIN 20 HOMOLOG
OG0024336	 RETROVIRUS-RELATED POL POLYPROTEIN LINE-1
OG0024361	 METABOTROPIC GLUTAMATE RECEPTOR
OG0024387	 DYNEIN HEAVY CHAIN 14 AXONEMAL
OG0024414	 NO HIT
OG0024445	 KINESIN-LIKE PROTEIN KLP68D
OG0024480	 NO HIT
OG0024488	 ANOCTAMIN-5
OG0024600	 TRIPLE FUNCTIONAL DOMAIN PROTEIN
OG0024613	 SUBFAMILY NOT NAMED
OG0024692	 PEPTIDASE M20 DOMAIN-CONTAINING PROTEIN 2
OG0024784	 NO HIT
OG0024809	 TENEURIN AND N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE
OG0024848	 SUBFAMILY NOT NAMED
OG0024874	 G-PROTEIN COUPLED RECEPTOR
OG0024886	 TRANSMEMBRANE CHANNEL-RELATED
OG0024894	 STABILIN-1
OG0024961	 NO HIT
OG0024999	 FAMILY NOT NAMED
OG0025040	 PROTEIN WNT-10A
OG0025064	 AUTOCRINE PROLIFERATION REPRESSOR PROTEIN A
OG0025076	 SD10469P
OG0025082	 SUBFAMILY NOT NAMED
OG0025099	 G-PROTEIN COUPLED RECEPTOR CG31760-LIKE PROTEIN-RELATED
OG0025112	 PDF RECEPTOR-LIKE PROTEIN-RELATED
OG0025260	 THROMBOSPONDIN TYPE I DOMAIN-CONTAINING 1
OG0025300	 SUBFAMILY NOT NAMED
OG0025322	 TRIOSEPHOSPHATE ISOMERASE B
OG0025342	 NO HIT
OG0025376	 DELTA-LIKE PROTEIN
OG0025404	 FMRFAMIDE-RELATED PEPTIDES
OG0025413	 COMPLEMENT COMPONENT RECEPTOR 1-LIKE PROTEIN
OG0025418	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0025429	 TRANSCRIPTION INITIATION FACTOR TFIID
OG0025433	 ANKYRIN-3-LIKE PROTEIN
OG0025436	 NO HIT
OG0025440	 CALMODULIN
OG0025454	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0025461	 NO HIT
OG0025483	 CADHERIN-87A
OG0025486	 NO HIT
OG0025487	 NO HIT
OG0025497	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0025505	 SUBFAMILY NOT NAMED
OG0025521	 NO HIT
OG0025535	 NO HIT
OG0025544	 SUBFAMILY NOT NAMED
OG0025547	 PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING FAMILY A MEMBER 5
OG0025567	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0025568	 SUBFAMILY NOT NAMED
OG0025571	 NO HIT
OG0025573	 REGULATOR OF G-PROTEIN SIGNALING 3
OG0025575	 MANGETOUT ISOFORM G
OG0025580	 NO HIT
OG0025583	 T-CELL RECEPTOR ALPHA CHAIN V REGION-RELATED
OG0025596	 FAMILY NOT NAMED
OG0025597	 NO HIT
OG0025611	 NO HIT
OG0025613	 F-BOX/LRR-REPEAT PROTEIN 21-RELATED
OG0025615	 SUBFAMILY NOT NAMED
OG0025620	 NO HIT
OG0025622	 NO HIT
OG0025623	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0025627	 SUBFAMILY NOT NAMED
OG0025628	 NO HIT
OG0025653	 T-BOX TRANSCRIPTION FACTOR TBX1
OG0025655	 LD47995P-RELATED
OG0025665	 FAMILY NOT NAMED
OG0025667	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0025678	 WASP INTERACTING PROTEIN-RELATED
OG0025700	 NO HIT
OG0025709	 NO HIT
OG0025746	 PROTEIN EURL HOMOLOG
OG0025757	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0025759	 NO HIT
OG0025767	 NO HIT
OG0025777	 PROTEIN FAM84A
OG0025805	 PROTEIN-COUPLED RECEPTOR GPR1 PUTATIVE-RELATED
OG0025820	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0025824	 CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE 19
OG0025829	 OPSIN RH1-RELATED
OG0025831	 NO HIT
OG0025841	 NO HIT
OG0025848	 DUAL SPECIFICITY PROTEIN PHOSPHATASE
OG0025852	 ZINC FINGER PROTEIN 423 HOMOLOG
OG0025854	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0025863	 ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN
OG0025885	 SEPTIN-4
OG0025905	 NO HIT
OG0025915	 UNCHARACTERIZED
OG0025918	 EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN
OG0025939	 UNCHARACTERIZED
OG0025940	 KETOACID-COENZYME A TRANSFERASE
OG0025982	 GUANYLATE CYCLASE 2G
OG0026194	 MEMBRANE METALLO-ENDOPEPTIDASE-LIKE 1
OG0026196	 FI09734P-RELATED
OG0026219	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 7
OG0026250	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0026268	 NOTCH LIGAND FAMILY MEMBER
OG0026271	 NO HIT
OG0026288	 TRANSPOSASE-RELATED
OG0026296	 SUBFAMILY NOT NAMED
OG0026325	 EXTRACELLULAR MATRIX PROTEIN A-RELATED
OG0026327	 TYROSINE-PROTEIN KINASE SHARK
OG0026496	 NO HIT
OG0026497	 EGF-LIKE-DOMAIN MULTIPLE 7 8
OG0026546	 NO HIT
OG0026595	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0026661	 BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR TWIST
OG0026684	 MONOCARBOXYLATE TRANSPORTER 12
OG0026700	 CUBILIN (INTRINSIC FACTOR-COBALAMIN RECEPTOR)
OG0026767	 NO HIT
OG0026780	 ENDONUCLEASE/EXONUCLEASE/PHOSPHATASE FAMILY DOMAIN-CONTAINING PROTEIN 1
OG0026789	 NO HIT
OG0026803	 UNCHARACTERIZED
OG0026811	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1-B
OG0026815	 TRANSFERASE PUTATIVE-RELATED
OG0026816	 UVEAL AUTOANTIGEN WITH COILED-COIL DOMAINS AND ANKYRIN REPEATS
OG0026820	 NO HIT
OG0026821	 NO HIT
OG0026822	 PROTEIN EVA-1
OG0026823	 NO HIT
OG0026830	 RHOMBOID PROTEIN 2
OG0026839	 NO HIT
OG0026841	 NO HIT
OG0026842	 NO HIT
OG0026843	 NO HIT
OG0026848	 NO HIT
OG0026849	 TESTIS-SPECIFIC SERINE/THREONINE-PROTEIN KINASE 2
OG0026853	 CALCIUM-ACTIVATED CHLORIDE CHANNEL REGULATOR 4
OG0026860	 NO HIT
OG0026861	 IP01824P-RELATED
OG0026863	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0026866	 NO HIT
OG0026867	 COLLAGEN TYPE VI ALPHA 4A
OG0026870	 HEAT SHOCK TRANSCRIPTION FACTOR
OG0026872	 SUBFAMILY NOT NAMED
OG0026874	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0026875	 NO HIT
OG0026876	 NO HIT
OG0026877	 NO HIT
OG0026885	 DOUBLESEX AND MAB-3 RELATED TRANSCRIPTION FACTOR DMRT
OG0026887	 RE42927P-RELATED
OG0026888	 NO HIT
OG0026892	 NO HIT
OG0026894	 SI:CH211-189E2.2
OG0026896	 EXTRACELLULAR MATRIX GLYCOPROTEIN RELATED
OG0026898	 NO HIT
OG0026900	 NO HIT
OG0026901	 G-PROTEIN COUPLED RECEPTOR
OG0026902	 NO HIT
OG0026907	 NO HIT
OG0026908	 NOTCH LIGAND FAMILY MEMBER
OG0026912	 POLYCYSTIN FAMILY MEMBER
OG0026916	 NO HIT
OG0026920	 RIKEN CDNA 4930467E23 GENE-RELATED
OG0026938	 NO HIT
OG0026939	 SUBFAMILY NOT NAMED
OG0026940	 NO HIT
OG0026941	 NO HIT
OG0026943	 FOS TRANSCRIPTION FACTOR-RELATED
OG0026944	 NO HIT
OG0026945	 SUBFAMILY NOT NAMED
OG0026948	 NO HIT
OG0026950	 NO HIT
OG0026957	 PROTEIN CED-11
OG0026959	 NO HIT
OG0026961	 NO HIT
OG0026962	 SUBFAMILY NOT NAMED
OG0026967	 NO HIT
OG0026977	 NO HIT
OG0026982	 CYTOGLOBIN
OG0026984	 T-BOX TRANSCRIPTION FACTOR TBX22
OG0026986	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0026988	 NO HIT
OG0026990	 FAMILY NOT NAMED
OG0026992	 NO HIT
OG0026993	 NO HIT
OG0026994	 NO HIT
OG0026997	 TRANSMEMBRANE PROTEIN DDB_G0267530-RELATED
OG0026998	 G-PROTEIN COUPLED RECEPTOR 135
OG0027004	 SUBFAMILY NOT NAMED
OG0027009	 PATCHED DOMAIN-CONTAINING PROTEIN 3
OG0027011	 NO HIT
OG0027017	 G-PROTEIN COUPLED RECEPTOR
OG0027020	 NO HIT
OG0027021	 NO HIT
OG0027022	 COPINE DOMAIN PROTEIN ATYPICAL
OG0027023	 NO HIT
OG0027029	 PROTEIN SHISA-5
OG0027032	 NO HIT
OG0027036	 IP22168P
OG0027037	 RGD1565685 PROTEIN
OG0027042	 5-HYDROXYTRYPTAMINE RECEPTOR
OG0027044	 NO HIT
OG0027045	 NO HIT
OG0027050	 TESTIS-EXPRESSED PROTEIN 15
OG0027051	 NO HIT
OG0027053	 PROTEIN LIAT1
OG0027057	 NO HIT
OG0027059	 PROTEIN LIN-12
OG0027064	 NY-REN-41 ANTIGEN L15 -RELATED
OG0027075	 NO HIT
OG0027076	 SUBFAMILY NOT NAMED
OG0027079	 NO HIT
OG0027080	 CRIMPLED
OG0027081	 NO HIT
OG0027085	 NO HIT
OG0027088	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0027094	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 17
OG0027097	 NO HIT
OG0027100	 NO HIT
OG0027101	 NO HIT
OG0027105	 NO HIT
OG0027113	 NO HIT
OG0027114	 NO HIT
OG0027118	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN 2
OG0027121	 NO HIT
OG0027123	 NO HIT
OG0027129	 UNCHARACTERIZED
OG0027131	 SOX TRANSCRIPTION FACTOR
OG0027132	 NO HIT
OG0027134	 MUCIN 4-RELATED
OG0027135	 NO HIT
OG0027137	 NO HIT
OG0027138	 NO HIT
OG0027139	 NO HIT
OG0027145	 NO HIT
OG0027147	 NO HIT
OG0027150	 NO HIT
OG0027155	 CELLULAR NUCLEIC ACID-BINDING PROTEIN
OG0027156	 TRIPARTITE MOTIF-CONTAINING PROTEIN 3-LIKE
OG0027160	 CONE-ROD HOMEOBOX PROTEIN
OG0027166	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0027168	 NO HIT
OG0027170	 NO HIT
OG0027175	 NO HIT
OG0027176	 NO HIT
OG0027177	 ATP-BINDING CASSETTE TRANSPORTER SUBFAMILY A ABCA
OG0027178	 NO HIT
OG0027189	 OS07G0415500 PROTEIN
OG0027192	 GRB2-ASSOCIATED AND REGULATOR OF MAPK PROTEIN FAMILY MEMBER
OG0027193	 SUBFAMILY NOT NAMED
OG0027195	 ATP-DEPENDENT DNA HELICASE
OG0027197	 SUBFAMILY NOT NAMED
OG0027207	 NO HIT
OG0027212	 ADENYLATE CYCLASE TYPE 3
OG0027213	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0027214	 SYNAPTIC VESICLE MEMBRANE PROTEIN VAT-1 HOMOLOG-LIKE
OG0027217	 NO HIT
OG0027219	 MELATONIN RECEPTOR TYPE 1A-LIKE ISOFORM X2
OG0027220	 LOC361192
OG0027223	 NO HIT
OG0027227	 IP08657P-RELATED
OG0027230	 SEMINAL PLASMA PROTEIN
OG0027234	 SERPIN A12
OG0027235	 NO HIT
OG0027241	 ATILLA ISOFORM B-RELATED-RELATED
OG0027246	 NO HIT
OG0027247	 NO HIT
OG0027248	 NO HIT
OG0027255	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0027256	 CHRNA7-FAM7A FUSION PROTEIN-RELATED
OG0027257	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0027258	 SUBFAMILY NOT NAMED
OG0027261	 NO HIT
OG0027267	 NO HIT
OG0027269	 OOKINETE PROTEIN PUTATIVE-RELATED
OG0027276	 NO HIT
OG0027277	 NO HIT
OG0027278	 PROTEIN DIAPHANOUS
OG0027279	 TRANSMEMBRANE PROTEIN 141
OG0027280	 NO HIT
OG0027282	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0027283	 NO HIT
OG0027287	 NO HIT
OG0027288	 NO HIT
OG0027290	 CHRNA7-FAM7A FUSION PROTEIN-RELATED
OG0027298	 NO HIT
OG0027311	 NO HIT
OG0027320	 NO HIT
OG0027322	 SUBFAMILY NOT NAMED
OG0027325	 NO HIT
OG0027326	 SQUAMOSA PROMOTER-BINDING-LIKE PROTEIN 15
OG0027327	 NO HIT
OG0027328	 NO HIT
OG0027332	 NO HIT
OG0027340	 NINJURIN-RELATED
OG0027343	 ZGC:174356
OG0027344	 ORGANIC ANION TRANSPORTER
OG0027346	 PROTEIN CBG11402
OG0027353	 SUBFAMILY NOT NAMED
OG0027355	 NO HIT
OG0027356	 NO HIT
OG0027359	 SUBFAMILY NOT NAMED
OG0027365	 NO HIT
OG0027366	 NO HIT
OG0027367	 NO HIT
OG0027369	 SUBFAMILY NOT NAMED
OG0027370	 MUSCLE-SPECIFIC HOMEOBOX PROTEIN TINMAN-RELATED
OG0027375	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0027377	 NO HIT
OG0027378	 SERINE/THREONINE-PROTEIN KINASE AURORA-3
OG0027379	 NO HIT
OG0027387	 SUBFAMILY NOT NAMED
OG0027391	 NO HIT
OG0027392	 NO HIT
OG0027394	 NO HIT
OG0027396	 NO HIT
OG0027402	 NO HIT
OG0027406	 NO HIT
OG0027408	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0027411	 NO HIT
OG0027413	 NO HIT
OG0027414	 SUBFAMILY NOT NAMED
OG0027416	 NO HIT
OG0027420	 NO HIT
OG0027422	 NO HIT
OG0027427	 NO HIT
OG0027437	 NO HIT
OG0027443	 NO HIT
OG0027444	 PROTEIN LIN-12
OG0027447	 NETRIN RECEPTOR UNC5
OG0027449	 SUBFAMILY NOT NAMED
OG0027450	 SUBFAMILY NOT NAMED
