Orthogroup	Panther_annotation
OG0011021	 NO HIT
OG0011023	 SUBFAMILY NOT NAMED
OG0011025	 RNA RECOGNITION MOTIF RRM DOMAIN CONTAINING PROTEIN
OG0011026	 PHOSPHOLIPID SCRAMBLASE-RELATED
OG0011028	 GLOBIN RELATED
OG0011031	 GROWTH FACTOR-INDEPENDENT 1A TRANSCRIPTION REPRESSOR B-RELATED
OG0011032	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE S
OG0011033	 NUCLEAR HORMONE RECEPTOR
OG0011034	 ADAM A DISINTEGRIN AND METALLOPROTEASE DOMAIN
OG0011035	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0011036	 SIMILAR TO PREFERENTIALLY EXPRESSED ANTIGEN IN MELANOMA-LIKE 3
OG0011037	 HOST CELL FACTOR C1 REGULATOR 1
OG0011038	 PYRIDOXAL 5'-PHOSPHATE SYNTHASE SUBUNIT SNO1-RELATED
OG0011040	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0011041	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0011043	 PROTEIN SIX6OS1
OG0011049	 NO HIT
OG0011051	 UNNAMED PRODUCT
OG0011052	 SUBFAMILY NOT NAMED
OG0011054	 B-CELL LYMPHOMA/LEUKEMIA 10
OG0011056	 UPF0184 PROTEIN C9ORF16
OG0011063	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0011064	 FAMILY NOT NAMED
OG0011071	 PROTEIN PUTATIVE EXPRESSED-RELATED
OG0011072	 CUBILIN
OG0011084	 G PATCH DOMAIN-CONTAINING PROTEIN 8
OG0011098	 TRANSCRIPTION FACTOR PRE1
OG0011099	 THISBE
OG0011126	 SI:CH211-57F7.7
OG0011177	 NO HIT
OG0011182	 MYCOPHENOLIC ACID ACYL-GLUCURONIDE ESTERASE MITOCHONDRIAL
OG0011194	 IP01015P-RELATED
OG0011195	 DELTA-LIKE PROTEIN
OG0011197	 PROTEIN CREG1
OG0011199	 LD08906P-RELATED
OG0011200	 ZINC FINGER PROTEIN
OG0011201	 SMALL VCP/P97-INTERACTING PROTEIN
OG0011202	 RIKEN CDNA 4933402J07 GENE
OG0011203	 ANNEXIN
OG0011205	 RWD DOMAIN-CONTAINING PROTEIN 3
OG0011212	 ZINC FINGER PROTEIN 700
OG0011215	 INTELECTIN
OG0011216	 SODIUM CHANNEL PROTEIN PARA
OG0011220	 GLYCOSYLTRANSFERASE
OG0011231	 KINETOCHORE-ASSOCIATED PROTEIN NSL1 HOMOLOG
OG0011233	 UREASE ACCESSORY PROTEIN G
OG0011234	 UREASE ACCESSORY PROTEIN F
OG0011238	 RAB3 INTERACTING MOLECULE ISOFORM F
OG0011240	 FI21816P1
OG0011241	 DNA DAMAGE-INDUCIBLE APOPTOSIS SUPPRESSOR PROTEIN DDIAS
OG0011242	 MALATE SYNTHASE-LIKE
OG0011244	 SUBFAMILY NOT NAMED
OG0011245	 SI:DKEY-31C13.1
OG0011247	 UNCHARACTERIZED
OG0011251	 ANHYDRO-N-ACETYLMURAMIC ACID KINASE
OG0011252	 COILED-COIL DOMAIN-CONTAINING PROTEIN 32
OG0011254	 NO HIT
OG0011255	 SUMO-INTERACTING MOTIF-CONTAINING PROTEIN 1
OG0011258	 NO HIT
OG0011261	 CELL DIVISION CYCLE-ASSOCIATED PROTEIN 3
OG0011265	 NO HIT
OG0011272	 ZINC FINGER PROTEIN 76
OG0011278	 SUBFAMILY NOT NAMED
OG0011282	 TAPASIN
OG0011288	 HISTIDINE DECARBOXYLASE
OG0011289	 PROTEIN C11ORF74
OG0011291	 CD109 ANTIGEN
OG0011295	 NO HIT
OG0011296	 NO HIT
OG0011297	 AMYLOID PROTEIN-BINDING PROTEIN 2
OG0011302	 GLUTAMATE RECEPTOR 3
OG0011305	 PROTEIN FAM167A
OG0011311	 MCG12892
OG0011312	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0011314	 MONOTHIOL GLUTAREDOXIN-6-RELATED
OG0011322	 FILAMIN-C
OG0011324	 NO HIT
OG0011328	 APONTIC
OG0011330	 ZINC FINGER PROTEIN
OG0011331	 UNCHARACTERIZED
OG0011340	 DELETED IN ORAL CANCER 1/CDK2-ASSOCIATED PROTEIN 1
OG0011346	 TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 7
OG0011349	 FIBRINOGEN-LIKE PROTEIN 1-LIKE PROTEIN
OG0011350	 ZINC FINGER PROTEIN 56-RELATED
OG0011352	 MELANOCYTE PROTEIN PMEL 17-RELATED
OG0011354	 SODIUM-COUPLED MONOCARBOXYLATE TRANSPORTER 1
OG0011356	 NO HIT
OG0011357	 NO HIT
OG0011361	
OG0011362	 SLIT RELATED LEUCINE-RICH REPEAT NEURONAL PROTEIN
OG0011365	 SUBFAMILY NOT NAMED
OG0011366	 RAS-LIKE WITHOUT CAAX 1
OG0011384	 HYPOTHETICAL PROTEIN LOC689986
OG0011387	 TNF RECEPTOR-ASSOCIATED FACTOR 5
OG0011390	 NO HIT
OG0011401	 ZINC FINGER MYM-TYPE PROTEIN 5
OG0011422	 SUBFAMILY NOT NAMED
OG0011424	 NO HIT
OG0011440	 NO HIT
OG0011495	 MYOSIN VIIA
OG0011498	 POLYCYSTIC KIDNEY DISEASE AND RECEPTOR FOR EGG JELLY-RELATED PROTEIN
OG0011500	 TRANSMEMBRANE PROTEIN 74
OG0011509	 AGAP004827-PA
OG0011515	 FAMILY NOT NAMED
OG0011520	 TESTIS-EXPRESSED PROTEIN 12
OG0011524	 POLY [ADP-RIBOSE] POLYMERASE
OG0011529	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0011535	
OG0011543	 NO HIT
OG0011550	
OG0011551	 NO HIT
OG0011562	 DISKS LARGE HOMOLOG 1
OG0011564	 HOMEODOMAIN-ONLY PROTEIN
OG0011565	 NO HIT
OG0011566	 SOLUTE CARRIER FAMILY 5
OG0011568	 MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 9
OG0011569	 SUBFAMILY NOT NAMED
OG0011571	 SUBFAMILY NOT NAMED
OG0011578	
OG0011580	 PEPTIDYL-TRNA HYDROLASE-RELATED
OG0011593	 PHOSPHOENOLPYRUVATE PHOSPHOMUTASE-RELATED
OG0011594	 EXCITATORY AMINO ACID TRANSPORTER 2
OG0011599	 LD33804P
OG0011612	 SI:DKEY-65L23.2
OG0011613	 E3 UBIQUITIN-PROTEIN LIGASE RNF165
OG0011616	 VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 13C
OG0011617	 SULFOPYRUVATE DECARBOXYLASE SUBUNIT ALPHA
OG0011623	 SUBFAMILY NOT NAMED
OG0011624	 MAP/MICROTUBULE AFFINITY-REGULATING KINASE
OG0011627	 NO HIT
OG0011629	 NO HIT
OG0011630	 CALPONIN
OG0011633	 RECQ-MEDIATED GENOME INSTABILITY PROTEIN 2 RMI2
OG0011634	 SI:DKEY-32E6.3
OG0011636	 RECEPTOR TYROSINE-PROTEIN KINASE ERBB-3
OG0011647	 OTU DOMAIN CONTAINING PROTEIN
OG0011652	 PROTEIN LIN-12
OG0011653	 FAMILY NOT NAMED
OG0011654	 NASCENT POLYPEPTIDE ASSOCIATED COMPLEX ALPHA SUBUNIT-RELATED
OG0011656	 SUBFAMILY NOT NAMED
OG0011657	 SERINE/THREONINE-PROTEIN KINASE KIST
OG0011663	 SI:CH211-69L10.4
OG0011668	 SUBFAMILY NOT NAMED
OG0011671	 SI:CH211-266K8.4
OG0011676	 SUBFAMILY NOT NAMED
OG0011680	 SELENOPROTEIN M
OG0011681	 NO HIT
OG0011682	 MITOTIC INTERACTOR AND SUBSTRATE OF PLK1 MISP FAMILY MEMBER
OG0011685	 TRANSPOSABLE ELEMENT-RELATED
OG0011687	 PROTEIN EVA-1
OG0011690	 SCAVENGER RECEPTOR CLASS B TYPE-1 SR-B1
OG0011692	
OG0011694	 SUBFAMILY NOT NAMED
OG0011723	 SUBFAMILY NOT NAMED
OG0011725	 TRANSPOSASE
OG0011731	 PROTEIN BARK BEETLE
OG0011749	 GH04404P1
OG0011750	 MICROSOMAL DIPEPTIDASE FAMILY PROTEIN
OG0011751	 SUBFAMILY NOT NAMED
OG0011754	 AGAP012961-PA
OG0011758	 T-CELL RECEPTOR ALPHA CHAIN V REGION-RELATED
OG0011760	 OTU DOMAIN-CONTAINING PROTEIN 1
OG0011766	 ZINC FINGER PROTEIN
OG0011835	 NO HIT
OG0011838	 FAMILY NOT NAMED
OG0011840	 SUBFAMILY NOT NAMED
OG0011842	
OG0011850	 OS02G0582400 PROTEIN
OG0011852	 DUAL-SPECIFICITY PROTEIN PHOSPHATASE SDP1-RELATED
OG0011859	
OG0011863	 CDNA SEQUENCE CN725425
OG0011867	 SUBFAMILY NOT NAMED
OG0011869	 SMALL INTEGRAL MEMBRANE PROTEIN 4
OG0011871	 REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN 1-RELATED
OG0011873	 SUBFAMILY NOT NAMED
OG0011880	 NO HIT
OG0011881	 POLYCYSTIN FAMILY MEMBER
OG0011882	 TRANSMEMBRANE PROTEIN 251
OG0011883	 ALCOHOL DEHYDROGENASE 1-RELATED
OG0011887	 ARMADILLO-LIKE HELICAL DOMAIN-CONTAINING PROTEIN 2
OG0011899	 PHD FINGER PROTEIN ALFIN-LIKE 3
OG0011903	 GLUCOSAMINE 6-PHOSPHATE N-ACETYLTRANSFERASE
OG0011905	 NO HIT
OG0011908	 SUBFAMILY NOT NAMED
OG0011918	 PROTEIN CRUMBS HOMOLOG 2
OG0011923	 NO HIT
OG0011940	 NO HIT
OG0011942	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0011950	 DISCOIDIN CUB EGF LAMININ AND ZINC METALLOPROTEASE DOMAIN CONTAINING
OG0011957	 SUBFAMILY NOT NAMED
OG0011958	 BETA TRANSDUCIN-RELATED PROTEIN
OG0011961	 LD42267P
OG0011963	 NO HIT
OG0011966	 SYNAPTOTAGMIN-LIKE PROTEIN 5
OG0011967	 CALMODULIN
OG0011970	 GH26014P
OG0011972	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP14
OG0011973	 CNMAMIDE RECEPTOR
OG0011976	 BETA-LACTAMASE DOMAIN CONTAINING
OG0011978	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0011979	 SIMILAR TO NOVEL PROTEIN
OG0011980	 IP12869P
OG0011984	 SIN3-HDAC COMPLEX-ASSOCIATED FACTOR -LIKE-RELATED
OG0011985	 TRANSMEMBRANE PROTEIN 141
OG0011986	 NUCLEAR ENVELOPE PORE MEMBRANE PROTEIN POM 121
OG0011988	 FAMILY NOT NAMED
OG0011990	 SI:DKEY-163F14.6
OG0011993	 NO HIT
OG0012001	 NO HIT
OG0012002	 NO HIT
OG0012006	 NO HIT
OG0012008	 TROPONIN
OG0012023	 SUBFAMILY NOT NAMED
OG0012027	 NO HIT
OG0012029	 NO HIT
OG0012031	 SI:DKEY-65L23.2
OG0012036	 NO HIT
OG0012037	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0012039	 PROTEIN CBG04600
OG0012041	 NO HIT
OG0012045	 NO HIT
OG0012048	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0012052	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0012055	 HL07962P-RELATED
OG0012062	 MALIGNANT FIBROUS HISTIOCYTOMA-AMPLIFIED SEQUENCE 1
OG0012070	 N-ACETYLGALACTOSAMINYLTRANSFERASE
OG0012072	 .
OG0012075	 SARCALUMENIN
OG0012083	 EGF-LIKE-DOMAIN MULTIPLE 7
OG0012095	 OVOCHYMASE-2
OG0012119	 NO HIT
OG0012121	
OG0012129	 GXIVSPLA2 ISOFORM A
OG0012134	 SOLUTE CARRIER FAMILY 22 MEMBER 13
OG0012135	 NO HIT
OG0012150	 MANNOSYL PHOSPHORYLINOSITOL CERAMIDE SYNTHASE
OG0012212	 MATRIX METALLOPROTEINASE-16-LIKE PROTEIN
OG0012220	 ZINC FINGER PROTEIN 142
OG0012224	 NO HIT
OG0012228	 PRE-MRNA-SPLICING FACTOR ISY1
OG0012231	 NO HIT
OG0012233	 CX9C MOTIF-CONTAINING PROTEIN 4
OG0012234	 UNCHARACTERIZED
OG0012238	 NO HIT
OG0012241	 MYOTROPHIN
OG0012253	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY E MEMBER 1 3
OG0012254	 DEATH ASSOCIATED PROTEIN KINASE 1
OG0012269	 KINESIN-LIKE PROTEIN KIF11
OG0012270	 UREASE ACCESSORY PROTEIN D
OG0012276	 YNEIN REGULATORY COMPLEX SUBUNIT 5
OG0012289	 UNCHARACTERIZED
OG0012295	 RIBONUCLEASE P PROTEIN SUBUNIT P14
OG0012300	 PEPTIDYLPROLYL ISOMERASE
OG0012302	 N-ACETYLGALACTOSAMINYLTRANSFERASE 9-RELATED
OG0012305	 PROTEIN CRUMBS HOMOLOG 1
OG0012307	 SUBFAMILY NOT NAMED
OG0012310	 OPSIN
OG0012315	 SUBFAMILY NOT NAMED
OG0012317	 GUK-HOLDER ISOFORM A
OG0012318	 STYLE CELL-CYCLE INHIBITOR 1
OG0012337	 FAMILY NOT NAMED
OG0012348	 MITOGEN-ACTIVATED KINASE KINASE KINASE
OG0012354	 CD59 GLYCOPROTEIN
OG0012357	 NO HIT
OG0012359	 E3 UBIQUITIN-PROTEIN LIGASE RNF213-ALPHA
OG0012360	 E3 UBIQUITIN-PROTEIN LIGASE RNF213-ALPHA
OG0012364	 .
OG0012366	 TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
OG0012367	 NO HIT
OG0012368	 DNA POLYMERASE ZETA CATALYTIC SUBUNIT
OG0012369	 SUBFAMILY NOT NAMED
OG0012372	 MONOCARBOXYLATE TRANSPORTER
OG0012374	 MYOTROPHIN
OG0012376	 MALTASE-GLUCOAMYLASE INTESTINAL
OG0012381	 SODIUM/CHLORIDE DEPENDENT TRANSPORTER
OG0012388	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR
OG0012389	 ZINC FINGER PROTEIN GFI-1
OG0012391	 NO HIT
OG0012395	 NO HIT
OG0012400	 NO HIT
OG0012401	 M6 ISOFORM F
OG0012404	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0012407	 SUBFAMILY NOT NAMED
OG0012418	 TRANSMEMBRANE PROTEIN 160
OG0012419	 IP01252P-RELATED
OG0012420	 TRANSMEMBRANE PROTEIN 179
OG0012421	 ZINC FINGER PROTEIN 358-LIKE PROTEIN
OG0012422	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0012424	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2
OG0012430	 NO HIT
OG0012439	 SUBFAMILY NOT NAMED
OG0012442	 TUMOR NECROSIS FACTOR ALPHA ISOFORM X1
OG0012445	 NINJURIN-RELATED
OG0012447	 NO HIT
OG0012453	 ZINC FINGER PROTEIN 519
OG0012454	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 28
OG0012458	 TGF-BETA FAMILY
OG0012460	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 9
OG0012466	 ZINC FINGER PROTEIN
OG0012471	 HEMICENTIN 1
OG0012473	 NO HIT
OG0012478	 .
OG0012479	 PARTNER OF BURSICON
OG0012482	 SUBFAMILY NOT NAMED
OG0012483	 GRIP AND COILED-COIL DOMAIN-CONTAINING PROTEIN 2
OG0012484	 MONOCARBOXYLATE TRANSPORTER 12
OG0012490	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C
OG0012509	 FAMILY NOT NAMED
OG0012515	 FAMILY NOT NAMED
OG0012526	 NO HIT
OG0012527	 PROTEIN CBG12474
OG0012551	 FAMILY NOT NAMED
OG0012556	 NO HIT
OG0012570	 SUBFAMILY NOT NAMED
OG0012571	 NETRIN RECEPTOR UNC5
OG0012579	 MYELOID CELL SURFACE ANTIGEN CD33
OG0012681	 SUBFAMILY NOT NAMED
OG0012684	 TRANSMEMBRANE PROTEASE SERINE
OG0012696	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0012703	
OG0012713	 NO HIT
OG0012716	 SUBFAMILY NOT NAMED
OG0012734	 ORGANIC ANION TRANSPORTER
OG0012735	 MOXD1 HOMOLOG 2
OG0012738	 NO HIT
OG0012741	 MEMBRANE-ANCHORED JUNCTION PROTEIN MAJIN
OG0012752	
OG0012757	 ANGIOTENSIN-CONVERTING ENZYME-LIKE PROTEIN ACE3
OG0012764	 SUBFAMILY NOT NAMED
OG0012767	 FI02073P
OG0012775	 NO HIT
OG0012778	 NADPH OXIDOREDUCTASE A
OG0012780	 NOTCH LIGAND FAMILY MEMBER
OG0012806	 SUBFAMILY NOT NAMED
OG0012808	 CYTOSOLIC IRON-SULFUR ASSEMBLY COMPONENT 3
OG0012823	 PHAGE INTEGRASE-RELATED
OG0012825	 ASPARTYL PROTEASE DDI-RELATED
OG0012830	 TPR REPEAT CONTAINING PROTEIN
OG0012831	 PROTEIN CBG18783
OG0012842	 GH09064P
OG0012849	 NO HIT
OG0012850	 NO HIT
OG0012858	 STATHMIN DOMAIN-CONTAINING PROTEIN 1
OG0012863	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A-LIKE PROTEIN
OG0012872	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 12
OG0012874	 SODIUM/NUCLEOSIDE COTRANSPORTER
OG0012880	 RING FINGER PROTEIN
OG0012881	 MITOCHONDRIAL SUBSTRATE CARRIER FAMILY PROTEIN G
OG0012883	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0012890	 TRANSMEMBRANE PROTEIN 119
OG0012895	 SUBFAMILY NOT NAMED
OG0012896	 NO HIT
OG0012906	 INOSITOL 1 4 5-TRISPHOSPHATE RECEPTOR-LIKE PROTEIN A
OG0012907	 NO HIT
OG0012913	 ZINC FINGER PROTEIN 512B
OG0012923	
OG0012929	 NO HIT
OG0012933	 DIURETIC HORMONE CLASS 2
OG0012934	 NO MECHANORECEPTOR POTENTIAL C ISOFORM D-RELATED
OG0012936	 ATRIAL NATRIURETIC PEPTIDE RECEPTOR 1
OG0012937	 ANNEXIN B11
OG0012938	 ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 6-INTERACTING PROTEIN 6
OG0012940	 PHOSPHOINOSITIDE-INTERACTING PROTEIN FAMILY MEMBER
OG0012944	 SI:CH1073-291C23.2
OG0012945	 REPEAT PROTEIN PUTATIVE-RELATED
OG0012947	 METABOTROPIC GABA-B RECEPTOR SUBTYPE 2 ISOFORM C
OG0012952	 DYNEIN HEAVY CHAIN 8 AXONEMAL
OG0012957	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0012960	 NO HIT
OG0012968	 MICROTUBULE-ASSOCIATED PROTEIN
OG0012969	 FAMILY NOT NAMED
OG0012976	 NO HIT
OG0012980	 CALMODULIN
OG0012982	 NO HIT
OG0012989	 FAMILY NOT NAMED
OG0012996	 NO HIT
OG0013001	 CELL DIVISION CYCLE PROTEIN 123 HOMOLOG
OG0013003	 NO HIT
OG0013004	 NO HIT
OG0013009	 MACROGLOBULIN / COMPLEMENT
OG0013035	 SUBFAMILY NOT NAMED
OG0013047	 NO HIT
OG0013063	 RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON GYPSY-LIKE PROTEIN
OG0013064	 OTU DOMAIN CONTAINING PROTEIN
OG0013072	 NO HIT
OG0013073	 FAMILY NOT NAMED
OG0013079	 FAMILY NOT NAMED
OG0013084	 NO HIT
OG0013086	 NO HIT
OG0013087	 NO HIT
OG0013088	 FAMILY NOT NAMED
OG0013090	 WHEY ACDIC PROTEIN WAP
OG0013096	 NO HIT
OG0013213	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED
OG0013215	 G PROTEIN-COUPLED RECEPTOR-RELATED
OG0013217	 ZMP:0000000846
OG0013232	 RELAXIN RECEPTOR 2
OG0013239	 NO HIT
OG0013241	 PROTEIN C6ORF149
OG0013249	 NO HIT
OG0013259	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0013268	 LONG-CHAIN-FATTY-ACID--COA LIGASE
OG0013286	 PROTEIN LIN-12
OG0013294	 SUBFAMILY NOT NAMED
OG0013298	 NO HIT
OG0013300	 NO HIT
OG0013302	 NO HIT
OG0013304	 KATNB1-LIKE PROTEIN 1
OG0013309	 OS10G0105400 PROTEIN
OG0013311	 INOSITOL HEXAKISPHOSPHATE AND DIPHOSPHOINOSITOL-PENTAKISPHOSPHATE KINASE 2
OG0013318	 SLIT RELATED LEUCINE-RICH REPEAT NEURONAL PROTEIN
OG0013323	 AUTOCRINE PROLIFERATION REPRESSOR PROTEIN A
OG0013328	 KELCH PROTEIN
OG0013329	 CONDITIONED MEDIUM FACTOR RECEPTOR 1
OG0013333	 SUBFAMILY NOT NAMED
OG0013336	 NEUROPEPTIDE Y RECEPTOR
OG0013337	 EPHRIN TYPE-B RECEPTOR 2
OG0013338	 ALPHA-1B ADRENERGIC RECEPTOR
OG0013371	 TRANSCRIPTION FACTOR-LIKE 5 PROTEIN
OG0013380	 INTERFERON-INDUCED HELICASE C DOMAIN-CONTAINING PROTEIN 1
OG0013386	 NO HIT
OG0013395	 FAS-ASSOCIATING DEATH DOMAIN-CONTAINING PROTEIN FADD
OG0013397	 PROFILIN
OG0013399	 RH50 ISOFORM B
OG0013400	 SERINE/THREONINE-PROTEIN KINASE KIST
OG0013402	 DENN DOMAIN-CONTAINING PROTEIN 4C
OG0013406	 GRIP AND COILED-COIL DOMAIN-CONTAINING PROTEIN 1
OG0013407	 RAD9 HUS1 RAD1-INTERACTING NUCLEAR ORPHAN PROTEIN 1
OG0013410	 RCG58974-RELATED
OG0013411	 NO HIT
OG0013412	 NO HIT
OG0013415	 PROTEIN SCABROUS
OG0013419	 IP01005P
OG0013423	 C-TYPE LECTIN
OG0013425	 FI19708P1
OG0013428	 BLACK MATCH ISOFORM F
OG0013430	 NO HIT
OG0013431	 ANKYRIN REPEAT PROTEIN
OG0013443	 PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING FAMILY G (WITH RHOGEF DOMAIN) MEMBER 5A-RELATED
OG0013451	 VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA
OG0013454	 OPSIN
OG0013456	 STARCH-BINDING DOMAIN-CONTAINING PROTEIN 1
OG0013458	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0013459	 ZINC ION BINDING PROTEIN
OG0013461	 IRE1-RELATED
OG0013462	 CALPAIN SMALL SUBUNIT 1 A-RELATED
OG0013463	 NO HIT
OG0013472	 CALCIUM-BINDING PROTEIN CML26-RELATED
OG0013482	 NO HIT
OG0013483	 AMILORIDE-SENSITIVE SODIUM CHANNEL-RELATED
OG0013487	 NO HIT
OG0013489	 SERINE/THREONINE-PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT 10-RELATED
OG0013492	 GLYCOSYLTRANSFERASE FAMILY 92 PROTEIN
OG0013493	 NO HIT
OG0013505	 SPERM-ASSOCIATED ANTIGEN 5
OG0013511	 SUBFAMILY NOT NAMED
OG0013514	 NO HIT
OG0013515	 ADRENERGIC RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR
OG0013517	 ATILLA ISOFORM B-RELATED-RELATED
OG0013519	 DOUBLE-STRANDED RNA-SPECIFIC EDITASE 1
OG0013520	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0013525	 SUBFAMILY NOT NAMED
OG0013526	 ZINC FINGER PROTEIN
OG0013532	 ANKYRIN REPEAT FAMILY PROTEIN
OG0013533	 LEUKOCYTE ELASTASE INHIBITOR
OG0013534	 NO HIT
OG0013535	 NO HIT
OG0013536	 CATIONIC AMINO ACID TRANSPORTER-RELATED
OG0013537	 MULTICOPPER OXIDASE-RELATED
OG0013540	 ANKYRIN-3
OG0013558	 SUBFAMILY NOT NAMED
OG0013563	 NO HIT
OG0013564	 SPINDLE AND KINETOCHORE-ASSOCIATED PROTEIN 3
OG0013567	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1
OG0013570	 CHITOTRIOSIDASE-1
OG0013579	 F1C9.34 PROTEIN
OG0013581	 MUCIN-13
OG0013582	 G-PROTEIN COUPLED RECEPTOR
OG0013592	 DNA-DIRECTED RNA POLYMERASES I II AND III SUBUNIT RPABC2
OG0013594	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0013600	 STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 2
OG0013605	 NO HIT
OG0013607	 NO HIT
OG0013610	 D-ERYTHRULOSE REDUCTASE
OG0013617	 AMINOPEPTIDASE
OG0013618	 TRANSPOSABLE ELEMENT-RELATED
OG0013627	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0013660	 ZINC FINGER PROTEIN 70
OG0013672	 UNCHARACTERIZED
OG0013675	 .
OG0013685	 NO HIT
OG0013688	 NO HIT
OG0013707	 FAMILY NOT NAMED
OG0013712	
OG0013722	 SUBFAMILY NOT NAMED
OG0013723	 PROTEIN BARK BEETLE
OG0013731	 FAMILY NOT NAMED
OG0013761	
OG0013765	 NO HIT
OG0013827	 SUBFAMILY NOT NAMED
OG0013889	 CYTOCHROME P450 302A1 MITOCHONDRIAL
OG0013901	 ZINC FINGER PROTEIN
OG0013907	 NO HIT
OG0013910	 P53-INDUCED DEATH DOMAIN-CONTAINING PROTEIN 1
OG0013928	 SUBFAMILY NOT NAMED
OG0013930	 EGF-LIKE DOMAIN-CONTAINING PROTEIN
OG0013931	 SUBFAMILY NOT NAMED
OG0013938	 ANAPHASE PROMOTING COMPLEX SUBUNIT 4 APC4
OG0013940	
OG0013962	 FCH AND DOUBLE SH3 DOMAINS PROTEIN
OG0013963	 SERINE/THREONINE-PROTEIN KINASE SIK3
OG0013966	 PDZ AND LIM DOMAIN PROTEIN 2
OG0013973	 FAS-ASSOCIATING DEATH DOMAIN-CONTAINING PROTEIN FADD
OG0013979	 SUBFAMILY NOT NAMED
OG0013980	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0013981	 OS10G0105400 PROTEIN
OG0013994	 FIBRINOGEN C DOMAIN-CONTAINING PROTEIN 1
OG0014000	 ZINC FINGER PROTEIN 383
OG0014003	 OS10G0105400 PROTEIN
OG0014012	 NO HIT
OG0014016	 NO HIT
OG0014039	 ATP-CITRATE SYNTHASE
OG0014041	 NO HIT
OG0014044	
OG0014050	 RAB3 INTERACTING MOLECULE ISOFORM F
OG0014059	 GLY-1
OG0014062	 ARRESTIN DOMAIN-CONTAINING 1A-RELATED
OG0014065	 NO HIT
OG0014074	 SUBFAMILY NOT NAMED
OG0014075	 NO HIT
OG0014092	 PROTEIN WNT-7A
OG0014093	 TGF-BETA FAMILY
OG0014097	 MIP03875P
OG0014101	 LEUCOKININ RECEPTOR-RELATED
OG0014102	 CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 6
OG0014104	 ZINC FINGER PROTEIN
OG0014105	 TRANSCRIPTION FACTOR 7 FAMILY MEMBER
OG0014108	 LEUCOKININ RECEPTOR-RELATED
OG0014109	 NO HIT
OG0014110	 RHO GTPASE-ACTIVATING PROTEIN 12
OG0014111	 PROTEASE M1 ZINC METALLOPROTEASE
OG0014112	 NO HIT
OG0014116	 PROTEIN KINASE CGMP-DEPENDENT 1
