FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0000374	117	25	Eumetazoa	3	Spur,Vertebrata	
OG0000375	117	15	Eumetazoa	13	Chordata,Arthropoda,Smed,Gaeg,Bivalvia,Dgyr,Clitellata	Hmia
OG0000376	116	27	Eumetazoa	1	Smed	
OG0000377	116	27	Eumetazoa	1	Smed	
OG0000378	115	26	Eumetazoa	2	Hmia,Smed	
OG0000379	115	28	Eumetazoa	0		
OG0000380	115	24	Eumetazoa	4	Hmia,Skow,Blan,Hsap	
OG0000381	115	5	Nephrozoa	21	Skow,Chordata,Smar,Mollusca,Ofus,Dgyr,Siboglinidae,Eand,Kryptotrochozoa	Spur
OG0000382	115	1	Lgig	0		
OG0000383	114	21	Eumetazoa	7	Hmia,Chordata,Arthropoda,Hrob	
OG0000384	114	21	Eumetazoa	7	Hmia,Chordata,Arthropoda,Lgig	
OG0000385	113	26	Eumetazoa	2	Tcas,Ofra	
OG0000386	113	13	Bilateria	14	Skow,Vertebrata,Cgig,Ofus,Dgyr,Siboglinidae,Clitellata,Paus	Blan,Gaeg
OG0000387	113	21	Eumetazoa	7	Hmia,Spur,Vertebrata,Arthropoda,Hrob	
OG0000388	113	18	Eumetazoa	10	Hmia,Spur,Chordata,Arthropoda,Gaeg,Clitellata	
OG0000389	113	19	Bilateria	8	Skow,Chordata,Arthropoda,Smed,Ngen	
OG0000390	113	1	Skow	0		
OG0000391	112	12	Nephrozoa	14	Spur,Vertebrata,Arthropoda,Smed,Gastropoda,Dgyr,Ofra,Sedentaria_cl1,Paus	
OG0000392	112	17	Eumetazoa	11	Hmia,Skow,Smed,Dgyr,Siboglinidae,Clitellata	Cgig
OG0000393	112	23	Eumetazoa	5	Hmia,Arthropoda,Dgyr,Ofra	
OG0000394	112	28	Eumetazoa	0		
OG0000395	112	18	Eumetazoa	10	Hmia,Skow,Hsap,Smed,Dgyr,Vestimentifera_cl1,Ctel,Hrob	
OG0000396	112	27	Eumetazoa	1	Tcas	
OG0000397	112	28	Eumetazoa	0		
OG0000398	112	14	Eumetazoa	14	Hmia,Skow,Chordata,Arthropoda,Smed,Gaeg,Dgyr,Ofra,Hrob,Lophophorata	Oalv
OG0000399	111	25	Eumetazoa	3	Hmia,Arthropoda	
OG0000400	111	28	Eumetazoa	0		
OG0000401	111	28	Eumetazoa	0		
OG0000402	111	28	Eumetazoa	0		
OG0000403	111	22	Eumetazoa	6	Hmia,Vertebrata,Tcas,Smed,Eand	
OG0000404	111	14	Eumetazoa	14	Chordata,Arthropoda,Lgig,Cgig,Ofus,Dgyr,Vestimentifera_cl2,Ofra,Lophophorata	Hrob
OG0000405	110	27	Eumetazoa	1	Dgyr	
OG0000406	110	27	Eumetazoa	1	Ofra	
OG0000407	110	20	Nephrozoa	6	Arthropoda,Smed,Dgyr,Ctel,Eand	Oalv
OG0000408	110	28	Eumetazoa	0		
OG0000409	110	28	Eumetazoa	0		
OG0000410	110	26	Nephrozoa	0		
OG0000411	110	14	Eumetazoa	14	Hmia,Hsap,Tcas,Smed,Annelida_cl1,Paus	
OG0000412	110	22	Eumetazoa	6	Hmia,Arthropoda,Pech,Ofra,Hrob	
OG0000413	110	28	Eumetazoa	0		
OG0000414	110	1	Bpla	0		
OG0000415	110	20	Protostomia	1	Paus	
OG0000416	110	18	Spiralia	1	Ofra	
OG0000417	109	27	Eumetazoa	1	Smed	
OG0000418	109	28	Eumetazoa	0		Tcas
OG0000419	109	3	Nephrozoa	23	Skow,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Annelida,Lophophorata	Gaeg
OG0000420	108	28	Eumetazoa	0		
OG0000421	108	26	Eumetazoa	2	Hsap,Tcas	
OG0000422	108	20	Eumetazoa	8	Hmia,Vertebrata,Smar,Smed,Dgyr,Ctel,Hrob	
OG0000423	108	20	Eumetazoa	8	Hmia,Spur,Arthropoda,Smed,Ofus,Ofra,Ngen	
OG0000424	108	28	Eumetazoa	0		
OG0000425	108	27	Bilateria	0		
OG0000426	108	24	Eumetazoa	4	Vertebrata,Ofra,Hrob	
OG0000427	108	19	Eumetazoa	9	Hmia,Smar,Smed,Siboglinidae,Hrob	
OG0000428	108	28	Eumetazoa	0		
OG0000429	108	24	Eumetazoa	4	Skow,Vertebrata,Paus	
OG0000430	108	19	Nephrozoa	7	Skow,Arthropoda,Smed,Dgyr,Ofra,Paus	
OG0000431	107	28	Eumetazoa	0		
OG0000432	107	25	Eumetazoa	3	Hmia,Dgyr,Ofra	
OG0000433	107	23	Eumetazoa	5	Vertebrata,Arthropoda,Smed	
OG0000434	107	18	Eumetazoa	10	Hmia,Annelida_cl1	
OG0000435	107	24	Eumetazoa	4	Hsap,Tcas,Lgig,Eand	
OG0000436	107	28	Eumetazoa	0		
OG0000437	107	24	Eumetazoa	4	Vertebrata,Arthropoda	
OG0000438	107	28	Eumetazoa	0		
OG0000439	107	18	Eumetazoa	10	Blan,Arthropoda,Lgig,Bivalvia,Kryptotrochozoa	
OG0000440	106	12	Eumetazoa	16	Hmia,Spur,Smed,Lgig,Bivalvia_cl1,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Ngen,Paus	Nvec
OG0000441	106	21	Eumetazoa	7	Hmia,Arthropoda,Smed,Ofra,Ctel,Hrob	
OG0000442	106	28	Eumetazoa	0		
OG0000443	106	23	Eumetazoa	5	Hmia,Smed,Dgyr,Clitellata	
OG0000444	106	24	Eumetazoa	4	Hmia,Bpla,Lluy,Pech	Nvec,Tcas
OG0000445	106	5	Nephrozoa	21	Chordata,Arthropoda,Smed,Gastropoda,Cgig,Annelida_cl1,Kryptotrochozoa	Bpla
OG0000446	105	21	Bilateria	6	Locu,Tcas,Cgig,Dgyr,Rpac,Hrob	
OG0000447	105	20	Nephrozoa	6	Vertebrata,Smed,Lgig,Dgyr,Lana	
OG0000448	105	28	Eumetazoa	0		
OG0000449	105	27	Eumetazoa	1	Pech	
OG0000450	105	12	Eumetazoa	16	Skow,Blan,Hsap,Mollusca,Ofus,Dgyr,Vestimentifera,Eand,Lana	Ngen
OG0000451	105	2	Clitellata	0		
OG0000452	104	28	Eumetazoa	0		
OG0000453	104	16	Nephrozoa	10	Hsap,Arthropoda,Smed,Cgig,Dgyr,Rpac,Ofra,Clitellata	
OG0000454	104	28	Eumetazoa	0		
OG0000455	104	19	Nephrozoa	7	Spur,Chordata,Arthropoda,Smed	
OG0000456	104	10	Nephrozoa	16	Chordata,Arthropoda,Smed,Mollusca,Ofus,Clitellata,Ngen,Paus	Lluy
OG0000457	104	2	Lophotrochozoa_cl1	11	Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Ngen,Paus	
OG0000458	103	25	Eumetazoa	3	Vertebrata,Ofra	
OG0000459	103	12	Eumetazoa	16	Hmia,Hsap,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Pech,Rpac,Ofra,Ngen	Spur
OG0000460	103	19	Bilateria	8	Vertebrata,Arthropoda,Smed,Clitellata,Ngen	
OG0000461	103	21	Eumetazoa	7	Skow,Smed,Siboglinidae	
OG0000462	103	25	Eumetazoa	3	Hmia,Spur,Gaeg	Blan
OG0000463	103	26	Eumetazoa	2	Spur,Smar	
OG0000464	103	28	Eumetazoa	0		
OG0000465	103	24	Bilateria	3	Spur,Pech,Rpac	
OG0000466	103	1	Smed	0		
OG0000467	102	23	Eumetazoa	5	Hmia,Smar,Smed,Dgyr,Ofra	
OG0000468	102	18	Bilateria	9	Arthropoda,Smed,Lgig,Bpla,Dgyr,Ofra,Clitellata	
OG0000469	102	28	Eumetazoa	0		
OG0000470	102	24	Eumetazoa	4	Vertebrata,Dgyr,Hrob	
OG0000471	102	24	Eumetazoa	4	Vertebrata,Arthropoda	
OG0000472	102	28	Eumetazoa	0		
OG0000473	102	21	Eumetazoa	7	Arthropoda,Bpla,Ofra,Sedentaria_cl1	
OG0000474	101	25	Eumetazoa	3	Hmia,Tcas,Smed	
OG0000475	101	27	Bilateria	0		
OG0000476	101	27	Eumetazoa	1	Hrob	
OG0000477	101	18	Eumetazoa	10	Skow,Vertebrata,Dgyr,Lluy,Pech,Oalv,Ofra,Clitellata	
OG0000478	100	28	Eumetazoa	0		
OG0000479	100	25	Eumetazoa	3	Smar,Myes,Ofus	
OG0000480	100	28	Eumetazoa	0		
OG0000481	100	28	Eumetazoa	0		
OG0000482	100	28	Eumetazoa	0		
OG0000483	100	18	Nephrozoa	8	Skow,Vertebrata,Arthropoda,Smed,Gaeg,Lana	
OG0000484	99	15	Nephrozoa	11	Spur,Vertebrata,Arthropoda,Smed,Dgyr,Ofra,Sedentaria_cl1	
OG0000485	99	17	Nephrozoa	9	Ambulacraria,Vertebrata,Tcas,Smed,Ofra,Ngen,Paus	
OG0000486	99	27	Eumetazoa	1	Hrob	
OG0000487	99	28	Eumetazoa	0		
OG0000488	99	28	Eumetazoa	0		
OG0000489	99	9	Eumetazoa	19	Hmia,Skow,Chordata,Arthropoda,Smed,Gaeg,Annelida_cl1,Paus	
OG0000490	99	6	Protostomia	15	Smar,Smed,Mollusca,Ofus,Dgyr,Ofra,Clitellata,Kryptotrochozoa	
OG0000491	98	23	Eumetazoa	5	Hsap,Arthropoda,Dgyr,Hrob	
OG0000492	98	27	Eumetazoa	1	Hmia	
OG0000493	98	28	Eumetazoa	0		
OG0000494	98	26	Eumetazoa	2	Hmia,Tcas	Nvec
OG0000495	98	17	Nephrozoa	9	Arthropoda,Smed,Ofus,Dgyr,Vestimentifera_cl2,Ofra,Hrob	
OG0000496	98	28	Eumetazoa	0		
OG0000497	98	24	Eumetazoa	4	Smar,Smed,Dgyr,Rpac	
OG0000498	98	14	Eumetazoa	14	Hmia,Deuterostomia,Arthropoda,Smed,Ofus,Dgyr,Hrob,Ngen,Paus	
OG0000499	98	2	Spiralia	17	Gaeg,Bivalvia,Lophotrochozoa_cl1	
OG0000500	97	17	Eumetazoa	11	Hmia,Vertebrata,Arthropoda,Smed,Siboglinidae	
OG0000501	97	28	Eumetazoa	0		
OG0000502	97	27	Eumetazoa	1	Paus	
OG0000503	97	26	Eumetazoa	2	Arthropoda	
OG0000504	97	12	Eumetazoa	16	Vertebrata,Tcas,Smed,Gaeg,Cgig,Ofus,Dgyr,Siboglinidae,Clitellata,Paus	Smar
OG0000505	97	28	Eumetazoa	0		
OG0000506	97	28	Eumetazoa	0		
OG0000507	97	13	Eumetazoa	15	Hmia,Deuterostomia,Arthropoda,Smed,Gastropoda,Dgyr,Sedentaria_cl1	
OG0000508	97	27	Eumetazoa	1	Blan	Hrob
OG0000509	97	1	Gaeg	0		
OG0000510	97	2	Spiralia	17	Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Kryptotrochozoa	
OG0000511	96	28	Eumetazoa	0		
OG0000512	96	16	Eumetazoa	12	Hmia,Spur,Tcas,Smed,Cgig,Siboglinidae,Clitellata	
OG0000513	96	20	Eumetazoa	8	Hmia,Spur,Vertebrata,Smar,Smed,Bpla,Dgyr	
OG0000514	96	28	Eumetazoa	0		
OG0000515	96	28	Eumetazoa	0		
OG0000516	96	28	Eumetazoa	0		
OG0000517	96	12	Lophotrochozoa	6	Gaeg,Ofus,Dgyr,Kryptotrochozoa	
OG0000518	96	27	Eumetazoa	1	Blan	
OG0000519	96	12	Lophotrochozoa	6	Gastropoda,Cgig,Myes,Ofus,Ngen	
OG0000520	95	28	Eumetazoa	0		
OG0000521	95	28	Eumetazoa	0		
OG0000522	95	25	Eumetazoa	3	Hmia,Tcas,Smed	
OG0000523	95	26	Bilateria	1	Smed	
OG0000524	95	26	Nephrozoa	0		
OG0000525	95	26	Eumetazoa	2	Tcas,Smed	
OG0000526	95	28	Eumetazoa	0		Eand
OG0000527	95	12	Eumetazoa	16	Blan,Hsap,Arthropoda,Smed,Gastropoda,Cgig,Myes,Ofus,Dgyr,Pech,Oalv,Ofra,Lophophorata	
OG0000528	94	17	Eumetazoa	11	Arthropoda,Smed,Lgig,Myes,Dgyr,Rpac,Ofra,Clitellata,Ngen	Nvec,Spur
OG0000529	94	13	Nephrozoa	13	Spur,Vertebrata,Arthropoda,Smed,Pech,Oalv,Ofra,Ctel,Hrob,Ngen,Paus	
OG0000530	94	24	Nephrozoa	2	Smed,Hrob	
OG0000531	94	28	Eumetazoa	0		
OG0000532	94	25	Eumetazoa	3	Tcas,Smed,Hrob	
OG0000533	94	27	Eumetazoa	1	Hmia	
OG0000534	94	26	Eumetazoa	2	Vertebrata	
OG0000535	94	27	Eumetazoa	1	Smar	
OG0000536	94	23	Bilateria	4	Vertebrata,Tcas,Pech	Skow
OG0000537	94	24	Eumetazoa	4	Vertebrata,Smed,Ofra	
OG0000538	94	28	Eumetazoa	0		
OG0000539	94	28	Eumetazoa	0		
OG0000540	94	27	Eumetazoa	1	Hrob	
OG0000541	94	25	Bilateria	2	Smed,Ofra	
OG0000542	94	28	Eumetazoa	0		
OG0000543	94	1	Hrob	0		
OG0000544	93	28	Eumetazoa	0		
OG0000545	93	28	Eumetazoa	0		Pech
OG0000546	93	24	Bilateria	3	Ambulacraria,Blan	
OG0000547	92	22	Eumetazoa	6	Gaeg,Bivalvia,Ofra,Hrob	
OG0000548	92	14	Nephrozoa	12	Spur,Vertebrata,Arthropoda,Smed,Gaeg,Dgyr,Rpac,Ofra,Clitellata	
OG0000549	92	28	Eumetazoa	0		
OG0000550	92	27	Bilateria	0		
OG0000551	92	26	Eumetazoa	2	Vertebrata	
OG0000552	92	26	Bilateria	1	Hsap	
OG0000553	92	28	Eumetazoa	0		
OG0000554	92	18	Eumetazoa	10	Hmia,Deuterostomia,Arthropoda,Smed,Ngen	
OG0000555	92	1	Rpac	0		
OG0000556	91	11	Nephrozoa	15	Spur,Vertebrata,Arthropoda,Smed,Ofus,Dgyr,Siboglinidae,Clitellata	
OG0000557	91	28	Eumetazoa	0		
OG0000558	91	26	Eumetazoa	2	Hmia,Smed	
OG0000559	91	13	Eumetazoa	15	Hmia,Spur,Arthropoda,Smed,Annelida_cl1,Ngen	Cgig
OG0000560	91	26	Eumetazoa	2	Hmia,Pech	
OG0000561	91	24	Eumetazoa	4	Arthropoda,Ofra,Lana	
OG0000562	91	28	Eumetazoa	0		
OG0000563	91	27	Eumetazoa	1	Spur	
OG0000564	91	23	Eumetazoa	5	Arthropoda,Smed,Ofra,Ngen	
OG0000565	91	22	Eumetazoa	6	Arthropoda,Smed,Dgyr,Lluy,Ofra	
OG0000566	91	27	Bilateria	0		
OG0000567	91	12	Eumetazoa	16	Hmia,Skow,Vertebrata,Smed,Gaeg,Ofus,Dgyr,Siboglinidae,Clitellata,Paus	
OG0000568	91	23	Eumetazoa	5	Hmia,Vertebrata,Pech,Hrob	
OG0000569	91	23	Bilateria	4	Spur,Vertebrata,Tcas	
OG0000570	91	28	Eumetazoa	0		
OG0000571	91	7	Annelida	3	Dgyr,Ctel,Hrob	
OG0000572	91	1	Lgig	0		
OG0000573	91	1	Lgig	0		
OG0000574	90	20	Eumetazoa	8	Tcas,Siboglinidae,Hrob,Paus	
OG0000575	90	23	Eumetazoa	5	Vertebrata,Pech,Clitellata	
OG0000576	90	23	Eumetazoa	5	Arthropoda,Smed,Clitellata	
OG0000577	90	28	Eumetazoa	0		
OG0000578	90	27	Eumetazoa	1	Tcas	
OG0000579	90	28	Eumetazoa	0		Locu
OG0000580	90	28	Eumetazoa	0		
OG0000581	90	26	Bilateria	1	Pech	
OG0000582	90	3	Eumetazoa	25	Hmia,Ambulacraria,Vertebrata,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Kryptotrochozoa	Hrob
OG0000583	90	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Lgig,Bivalvia,Lophotrochozoa_cl1	
OG0000584	89	26	Bilateria	1	Paus	
OG0000585	89	26	Eumetazoa	2	Spur,Tcas	
OG0000586	89	16	Eumetazoa	12	Hsap,Arthropoda,Smed,Gaeg,Cgig,Myes,Ofus,Dgyr,Oalv,Lophophorata	Spur
OG0000587	89	28	Eumetazoa	0		
OG0000588	89	28	Eumetazoa	0		
OG0000589	89	22	Bilateria	5	Smar,Smed,Pech,Ofra,Hrob	
OG0000590	89	28	Eumetazoa	0		
OG0000591	89	24	Eumetazoa	4	Skow,Blan,Locu,Smar	
OG0000592	89	14	Lophotrochozoa	4	Bpla,Ofus,Dgyr,Ngen	
OG0000593	88	17	Eumetazoa	11	Hmia,Hsap,Arthropoda,Smed,Gastropoda,Dgyr,Lluy,Eand,Paus	Pech
OG0000594	88	22	Eumetazoa	6	Hmia,Vertebrata,Smed,Gaeg,Dgyr	
OG0000595	88	17	Nephrozoa	9	Ambulacraria,Arthropoda,Smed,Ofus,Dgyr,Ofra,Ngen	
OG0000596	88	27	Eumetazoa	1	Smar	
OG0000597	88	10	Eumetazoa	18	Hmia,Spur,Vertebrata,Arthropoda,Smed,Lgig,Myes,Siboglinidae,Clitellata,Lophophorata	
OG0000598	88	26	Eumetazoa	2	Gaeg,Hrob	
OG0000599	88	12	Eumetazoa	16	Ambulacraria,Locu,Smar,Smed,Lgig,Cgig,Myes,Ofus,Dgyr,Lluy,Pech,Rpac,Ofra,Ctel,Hrob	Gaeg
OG0000600	87	22	Nephrozoa	4	Spur,Locu,Arthropoda	
OG0000601	87	28	Eumetazoa	0		
OG0000602	87	20	Nephrozoa	6	Vertebrata,Tcas,Smed,Eand,Paus	
OG0000603	87	26	Eumetazoa	2	Hmia,Smar	Tcas
OG0000604	87	28	Eumetazoa	0		
OG0000605	87	22	Nephrozoa	4	Vertebrata,Tcas,Smed	
OG0000606	87	11	Eumetazoa	17	Hmia,Ambulacraria,Vertebrata,Arthropoda,Smed,Gaeg,Bpla,Ofus,Dgyr,Ofra,Sedentaria_cl1,Ngen	
OG0000607	87	24	Eumetazoa	4	Smar,Smed,Ofra,Hrob	Pech
OG0000608	87	24	Nephrozoa	2	Tcas,Smed	Spur
OG0000609	87	12	Lophotrochozoa	6	Myes,Ofus,Dgyr,Ofra,Clitellata	
OG0000610	87	16	Lophotrochozoa	2	Hrob,Ngen	
OG0000611	87	1	Smed	0		
OG0000612	86	1	Blan	0		
OG0000613	86	28	Eumetazoa	0		
OG0000614	86	26	Eumetazoa	2	Smar,Smed	
OG0000615	86	27	Eumetazoa	1	Dgyr	
OG0000616	86	27	Eumetazoa	1	Pech	
OG0000617	86	27	Eumetazoa	1	Dgyr	
OG0000618	86	27	Eumetazoa	1	Spur	
OG0000619	86	24	Bilateria	3	Spur,Gaeg,Pech	
OG0000620	86	13	Bilateria	14	Skow,Hsap,Tcas,Smed,Gaeg,Cgig,Myes,Ofus,Dgyr,Lluy,Vestimentifera_cl2,Lophophorata	Hmia
OG0000621	86	21	Eumetazoa	7	Hmia,Spur,Vertebrata,Tcas,Smed,Hrob	
OG0000622	85	16	Nephrozoa	10	Ambulacraria,Vertebrata,Arthropoda,Smed,Ofra,Ngen,Paus	
OG0000623	85	28	Eumetazoa	0		
OG0000624	85	28	Eumetazoa	0		
OG0000625	85	27	Eumetazoa	1	Pech	
OG0000626	85	28	Eumetazoa	0		
OG0000627	85	25	Eumetazoa	3	Hmia,Tcas,Ofra	
OG0000628	85	25	Bilateria	2	Spur,Hrob	
OG0000629	85	28	Eumetazoa	0		
OG0000630	85	28	Eumetazoa	0		
OG0000631	85	9	Nephrozoa	17	Spur,Vertebrata,Arthropoda,Smed,Gastropoda,Myes,Dgyr,Lluy,Pech,Rpac,Ofra,Clitellata,Paus	Bpla,Ngen
OG0000632	85	12	Nephrozoa	14	Skow,Chordata,Arthropoda,Smed,Gastropoda,Cgig,Myes,Kryptotrochozoa	
OG0000633	85	10	Eumetazoa	18	Spur,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Dgyr,Ofra,Sedentaria_cl1,Lophophorata	Ngen,Oalv
OG0000634	85	1	Hrob	0		
OG0000635	85	1	Hsap	0		
OG0000636	84	27	Bilateria	0		
OG0000637	84	25	Eumetazoa	3	Arthropoda,Hrob	
OG0000638	84	9	Eumetazoa	19	Hmia,Spur,Vertebrata,Arthropoda,Smed,Mollusca,Dgyr,Ofra,Sedentaria_cl1,Ngen,Lana	
OG0000639	84	15	Nephrozoa	11	Smed,Gaeg,Ofus,Dgyr,Siboglinidae,Clitellata	
OG0000640	84	27	Bilateria	0		
OG0000641	84	23	Eumetazoa	5	Hmia,Spur,Arthropoda,Smed	
OG0000642	84	27	Eumetazoa	1	Hmia	
OG0000643	84	18	Spiralia	1	Hrob	
OG0000644	84	16	Eumetazoa	12	Spur,Chordata,Smar,Smed,Siboglinidae,Hrob	
OG0000645	83	27	Eumetazoa	1	Ofus	
OG0000646	83	28	Eumetazoa	0		
OG0000647	83	22	Nephrozoa	4	Arthropoda,Smed,Ofra	
OG0000648	83	28	Eumetazoa	0		
OG0000649	83	27	Bilateria	0		
OG0000650	83	26	Eumetazoa	2	Hmia,Smed	
OG0000651	83	26	Nephrozoa	0		
OG0000652	83	27	Eumetazoa	1	Dgyr	
OG0000653	83	26	Eumetazoa	2	Smed,Ofra	
OG0000654	83	28	Eumetazoa	0		
OG0000655	83	12	Eumetazoa	16	Hmia,Skow,Chordata,Smar,Smed,Lgig,Cgig,Ofus,Dgyr,Rpac,Ofra,Ctel,Hrob,Paus	
OG0000656	83	10	Bilateria	17	Deuterostomia,Tcas,Smed,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Ctel,Hrob,Lophophorata	Gaeg
OG0000657	83	5	Sedentaria	3	Ofra,Ctel,Eand	
OG0000658	83	1	Pech	0		
OG0000659	83	1	Smed	0		
OG0000660	82	14	Eumetazoa	14	Hmia,Spur,Locu,Arthropoda,Smed,Dgyr,Siboglinidae,Ctel,Ngen	
OG0000661	82	25	Eumetazoa	3	Arthropoda,Smed	
OG0000662	82	12	Nephrozoa	14	Spur,Arthropoda,Smed,Gastropoda,Cgig,Bpla,Dgyr,Sedentaria_cl1,Ngen,Paus	
OG0000663	82	26	Bilateria	1	Ctel	
OG0000664	82	23	Eumetazoa	5	Hmia,Vertebrata,Tcas,Paus	Spur
OG0000665	82	27	Eumetazoa	1	Tcas	
OG0000666	82	28	Eumetazoa	0		
OG0000667	82	22	Eumetazoa	6	Spur,Arthropoda,Smed,Ofra,Paus	
OG0000668	82	21	Eumetazoa	7	Hmia,Smed,Cgig,Dgyr,Pech,Ctel,Hrob	Locu
OG0000669	82	27	Eumetazoa	1	Smed	
OG0000670	82	22	Nephrozoa	4	Spur,Vertebrata,Ngen	
OG0000671	82	26	Eumetazoa	2	Blan,Tcas	
OG0000672	82	19	Nephrozoa	7	Skow,Chordata,Arthropoda,Smed	Eand
OG0000673	82	11	Protostomia	10	Tcas,Smed,Gastropoda,Cgig,Bpla,Dgyr,Ofra,Eand,Ngen	
OG0000674	81	27	Eumetazoa	1	Skow	Oalv
OG0000675	81	27	Eumetazoa	1	Smed	
OG0000676	81	28	Eumetazoa	0		
OG0000677	81	27	Eumetazoa	1	Hrob	
OG0000678	81	15	Eumetazoa	13	Hmia,Ambulacraria,Arthropoda,Dgyr,Siboglinidae,Ctel,Hrob	
OG0000679	81	26	Nephrozoa	0		
OG0000680	81	28	Eumetazoa	0		
OG0000681	81	21	Eumetazoa	7	Deuterostomia,Arthropoda	
OG0000682	81	9	Lophotrochozoa	9	Gaeg,Bivalvia,Ofus,Ofra,Kryptotrochozoa	
OG0000683	81	2	Nephrozoa	24	Skow,Chordata,Arthropoda,Smed,Mollusca,Annelida,Ngen,Paus	
OG0000684	81	1	Pech	0		
OG0000685	80	26	Eumetazoa	2	Hmia,Smed	
OG0000686	80	18	Nephrozoa	8	Hsap,Arthropoda,Siboglinidae	
OG0000687	80	28	Eumetazoa	0		
OG0000688	80	12	Bilateria	15	Spur,Arthropoda,Smed,Mollusca,Pech,Sedentaria_cl1,Ngen,Paus	Skow
OG0000689	80	28	Eumetazoa	0		
OG0000690	80	23	Eumetazoa	5	Skow,Vertebrata,Tcas,Ofra	
OG0000691	80	28	Eumetazoa	0		
OG0000692	80	28	Eumetazoa	0		
OG0000693	80	19	Eumetazoa	9	Hmia,Vertebrata,Arthropoda,Smed,Pech,Clitellata	
OG0000694	80	27	Eumetazoa	1	Bpla	
OG0000695	80	28	Eumetazoa	0		
OG0000696	80	27	Eumetazoa	1	Dgyr	
OG0000697	80	26	Bilateria	1	Hrob	Spur
OG0000698	80	10	Lophotrochozoa_cl1	3	Dgyr,Hrob,Paus	
OG0000699	80	1	Skow	0		
OG0000700	79	16	Bilateria	11	Tcas,Smed,Dgyr,Siboglinidae,Clitellata,Paus	
OG0000701	79	24	Eumetazoa	4	Smed,Dgyr,Eand,Ngen	
OG0000702	79	28	Eumetazoa	0		
OG0000703	79	26	Eumetazoa	2	Hmia,Spur	
OG0000704	79	24	Bilateria	3	Spur,Smed,Ofra	
OG0000705	79	27	Eumetazoa	1	Ofus	Smar
OG0000706	79	10	Eumetazoa	18	Hmia,Ambulacraria,Vertebrata,Arthropoda,Smed,Lgig,Ofus,Sedentaria	
OG0000707	79	25	Nephrozoa	1	Dgyr	
OG0000708	79	28	Eumetazoa	0		
OG0000709	79	12	Eumetazoa	16	Hmia,Spur,Vertebrata,Tcas,Smed,Mollusca,Dgyr,Ofra,Ctel,Ngen,Paus	
OG0000710	79	14	Nephrozoa	12	Hsap,Cgig,Bpla,Ofus,Dgyr,Siboglinidae,Hrob,Lana	Tcas
OG0000711	79	8	Nephrozoa	18	Spur,Chordata,Arthropoda,Smed,Gastropoda,Dgyr,Vestimentifera_cl1,Ofra,Clitellata,Ngen,Paus	Cgig
OG0000712	79	16	Nephrozoa	10	Spur,Blan,Hsap,Smar,Smed,Gaeg,Dgyr,Kryptotrochozoa	Cgig
OG0000713	79	9	Eumetazoa	19	Hmia,Chordata,Arthropoda,Smed,Gaeg,Cgig,Myes,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Ctel,Eand,Paus	Ngen
OG0000714	79	14	Lophotrochozoa	4	Lgig,Kryptotrochozoa	
OG0000715	79	10	Eumetazoa	18	Hmia,Spur,Chordata,Smed,Gaeg,Cgig,Myes,Ofus,Dgyr,Siboglinidae,Clitellata	
OG0000716	79	9	Lophotrochozoa_cl1	4	Ofus,Dgyr,Ofra,Eand	
OG0000717	78	21	Eumetazoa	7	Spur,Tcas,Lgig,Dgyr,Lluy,Rpac,Ofra	
OG0000718	78	28	Eumetazoa	0		
OG0000719	78	27	Eumetazoa	1	Pech	
OG0000720	78	28	Eumetazoa	0		
OG0000721	78	28	Eumetazoa	0		
OG0000722	78	25	Nephrozoa	1	Hrob	
OG0000723	78	14	Nephrozoa	12	Ambulacraria,Arthropoda,Smed,Dgyr,Siboglinidae,Hrob	
OG0000724	78	12	Eumetazoa	16	Hmia,Vertebrata,Arthropoda,Smed,Gaeg,Bpla,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Clitellata	
OG0000725	78	28	Eumetazoa	0		
OG0000726	78	12	Nephrozoa	14	Spur,Vertebrata,Arthropoda,Smed,Myes,Dgyr,Vestimentifera_cl1,Ofra,Ctel,Hrob	Ngen
OG0000727	78	17	Nephrozoa	9	Skow,Chordata,Arthropoda,Gaeg,Dgyr,Paus	
OG0000728	78	15	Bilateria	12	Deuterostomia,Smed,Mollusca,Paus	
OG0000729	78	1	Locu	0		
OG0000730	77	22	Bilateria	5	Spur,Locu,Arthropoda,Smed	
OG0000731	77	28	Eumetazoa	0		
OG0000732	77	9	Eumetazoa	19	Hmia,Spur,Vertebrata,Arthropoda,Smed,Gaeg,Myes,Annelida_cl1,Paus	
OG0000733	77	25	Eumetazoa	3	Hsap,Arthropoda	
OG0000734	77	8	Eumetazoa	20	Hmia,Spur,Hsap,Arthropoda,Smed,Gastropoda,Annelida,Ngen,Paus	Cgig
